src,dst
1370,21727
1370,22550
1370,22584
1370,22639
1370,22931
1370,24338
1370,25173
1370,32431
1370,42722
1370,53103
1370,58461
1370,84651
1370,86000
1370,96988
1372,4617
1372,4984
1372,5524
1372,5682
1372,7212
1372,8176
1372,8731
1372,11615
1372,12050
1372,13041
1372,13047
1372,13405
1372,13836
1372,13866
1372,15316
1372,15335
1372,19873
1372,20013
1372,22931
1372,24338
1372,25839
1372,34855
1372,53103
1380,4033
1380,25518
1383,2868
1383,11665
1383,21195
1383,38357
1384,20117
1385,7487
1385,14746
1385,40936
1389,14694
1389,53462
1390,2546
1390,3015
1390,5346
1390,9229
1390,14549
1390,20797
1390,31999
1390,41064
1393,14585
1393,57119
1395,86030
1398,34300
1398,51493
1400,15485
1402,4449
1403,81388
1404,10383
1404,11558
1404,15607
1404,21055
1404,24478
1404,26773
1406,2128
1406,23192
1406,30815
1406,34154
1406,51148
1406,54650
1410,2484
1410,2488
1410,2788
1410,5618
1410,12696
1410,14505
1410,18558
1411,15307
1413,1950
1413,2684
1413,2828
1413,3248
1413,5296
1413,5952
1413,5990
1413,6444
1413,7024
1413,8025
1413,9008
1413,9089
1413,11574
1413,13546
1413,13610
1413,15437
1413,16453
1413,16828
1413,17468
1413,17734
1413,20511
1413,21327
1413,21572
1413,22040
1413,22655
1413,25059
1413,25484
1413,28636
1413,28778
1413,28864
1413,28959
1413,29874
1413,30105
1413,32141
1413,33775
1413,38578
1413,40048
1413,44382
1413,47807
1413,48102
1413,48883
1413,52284
1413,52848
1413,53392
1413,54140
1413,60117
1413,60774
1413,82543
1413,97016
1416,4413
1416,8967
1416,12434
1416,16582
1416,25178
1416,32187
1416,33892
1416,34084
1417,55650
1419,10025
1419,47187
1419,48742
1421,2069
1421,4473
1421,4719
1421,9248
1421,10794
1421,58309
1423,6098
1423,18887
1423,19129
1426,5264
1426,27960
1426,60015
1429,2188
1429,2402
1429,2537
1429,2625
1429,2936
1429,3002
1429,3431
1429,3675
1429,4858
1429,4939
1429,4955
1429,5222
1429,5265
1429,5592
1429,5943
1429,6056
1429,6476
1429,8184
1429,10044
1429,10222
1429,16810
1429,19630
1429,20115
1429,20228
1429,21549
1429,22945
1429,23695
1429,23711
1429,24230
1429,26107
1429,27434
1429,30411
1429,56722
1429,57083
1429,74091
1433,36718
1435,12118
1435,12550
1435,13079
1435,13679
1435,13816
1435,20711
1435,34369
1435,87161
1436,2676
1437,3138
1437,4996
1437,10478
1437,20115
1437,24018
1438,1566
1438,10221
1439,42262
1445,1718
1447,1558
1447,3278
1447,4644
1447,5585
1447,5972
1447,7068
1447,8638
1447,8932
1447,9039
1447,9368
1447,9545
1447,10050
1447,16913
1447,17397
1447,18271
1447,19405
1447,20871
1447,22862
1447,24277
1447,26046
1447,26107
1447,57093
1447,59650
1447,72003
1447,83909
1447,95380
1449,4564
1449,5790
1449,5972
1449,21072
1449,71073
1449,90336
1451,1575
1451,2154
1451,2362
1451,2375
1451,2698
1451,3047
1451,3088
1451,3124
1451,7828
1451,7881
1451,9761
1451,9975
1451,10803
1451,10953
1451,10976
1451,11979
1451,12004
1451,12183
1451,12747
1451,13385
1451,14360
1451,15440
1451,16487
1451,18658
1451,18707
1451,19991
1451,21378
1451,22454
1451,22516
1451,22901
1451,23771
1451,23857
1451,30559
1451,33389
1451,47102
1451,52884
1451,56089
1451,69070
1452,8343
1453,18710
1454,60612
1457,3191
1458,84097
1462,13155
1462,34917
1462,54492
1462,55916
1464,14633
1465,1632
1465,1680
1465,1804
1465,2102
1465,2411
1465,2593
1465,2594
1465,2609
1465,2719
1465,2988
1465,3083
1465,3125
1465,3311
1465,3685
1465,3825
1465,3866
1465,4060
1465,4614
1465,4628
1465,4859
1465,4861
1465,5228
1465,5501
1465,6277
1465,6507
1465,6566
1465,7210
1465,7330
1465,7672
1465,7965
1465,10597
1465,10683
1465,10788
1465,11002
1465,11004
1465,11172
1465,11450
1465,11547
1465,11817
1465,12368
1465,12791
1465,13221
1465,13392
1465,13478
1465,14138
1465,14389
1465,14930
1465,15529
1465,15976
1465,16246
1465,16358
1465,16398
1465,16566
1465,16777
1465,17170
1465,17177
1465,17198
1465,17269
1465,18476
1465,18564
1465,18702
1465,19047
1465,19131
1465,19483
1465,19522
1465,19697
1465,20003
1465,20095
1465,20138
1465,20546
1465,20638
1465,21474
1465,21581
1465,22024
1465,22271
1465,22381
1465,22513
1465,22918
1465,23068
1465,23110
1465,23148
1465,23501
1465,24584
1467,2805
1467,3286
1467,5682
1467,5692
1467,7298
1467,7931
1467,8592
1467,11591
1467,12700
1467,16670
1467,17228
1467,17322
1467,17704
1467,19468
1467,19807
1467,19945
1467,22860
1467,24578
1467,25189
1467,26113
1467,26333
1467,30725
1467,31752
1467,48219
1467,48365
1467,73641
1467,76026
1467,94605
1467,97985
1468,24671
1471,21178
1472,2145
1472,2391
1472,2626
1472,2844
1472,3568
1472,3838
1472,4090
1472,5873
1472,7365
1472,8768
1472,9177
1472,11482
1472,11864
1472,11866
1472,12905
1472,13244
1472,14581
1472,15887
1472,16837
1472,17129
1472,22123
1472,24218
1472,29617
1472,30497
1472,31298
1472,31607
1472,32480
1472,32552
1472,34267
1472,35689
1472,69267
1472,87862
1475,4197
1475,11319
1475,14469
1475,18271
1475,20016
1475,50066
1476,24818
1480,22167
1481,2682
1481,20355
1481,21790
1481,25167
1481,38958
1482,5618
1482,10347
1482,20938
1482,29879
1482,39083
1482,41791
1482,86060
1483,9470
1485,5497
1486,56562
1487,2932
1489,2211
1489,6801
1489,12267
1492,8821
1492,25901
1492,40559
1492,88079
1495,2444
1495,7881
1495,12004
1495,15624
1495,16584
1501,3042
1501,34218
1510,52311
1511,7719
1512,2626
1512,3569
1512,5160
1512,5779
1512,5871
1512,6043
1512,7289
1512,7541
1512,8847
1512,9000
1512,9039
1512,9265
1512,9387
1512,11131
1512,11319
1512,11585
1512,12439
1512,12794
1512,13594
1512,14008
1512,14328
1512,16108
1512,16116
1512,16520
1512,16837
1512,17639
1512,18609
1512,19096
1512,19658
1512,19783
1512,20883
1512,20911
1512,21001
1512,21192
1512,22931
1512,22976
1512,24482
1512,25039
1512,28134
1512,28517
1512,28696
1512,29086
1512,29317
1512,29346
1512,29437
1512,29549
1512,30635
1512,31936
1512,32327
1512,34126
1512,34994
1512,39508
1512,41019
1512,49847
1512,52173
1512,84511
1512,90336
1512,98905
1513,8993
1513,17183
1513,29643
1514,21685
1514,52569
1515,9806
1515,24700
1517,24678
1517,75108
1517,80416
1521,9771
1522,32390
1523,8987
1523,26016
1523,43046
1523,53703
1523,56484
1523,58201
1525,1680
1525,1730
1525,2101
1525,5076
1525,5190
1525,7677
1525,8371
1525,9385
1525,11341
1525,11469
1525,12717
1525,14353
1525,15620
1525,16907
1525,17753
1525,18241
1525,19971
1525,21467
1525,21781
1525,23088
1525,25062
1526,2639
1526,10432
1526,11613
1526,12133
1527,17497
1529,4311
1529,5548
1529,5693
1529,7446
1529,9256
1529,16246
1530,1982
1530,4247
1530,5945
1530,22939
1530,30158
1532,2338
1532,2988
1532,3083
1532,3685
1532,3825
1532,3927
1532,4218
1532,4410
1532,4859
1532,4861
1532,5501
1532,5526
1532,6507
1532,7210
1532,7372
1532,7499
1532,8077
1532,10597
1532,10683
1532,11172
1532,11341
1532,11723
1532,12791
1532,13938
1532,14138
1532,15130
1532,15305
1532,15477
1532,16037
1532,16398
1532,16777
1532,17170
1532,17177
1532,18476
1532,18564
1532,18702
1532,19047
1532,20003
1532,20095
1532,20253
1532,20568
1532,21416
1532,21467
1532,21675
1532,22024
1532,22271
1532,23110
1532,23501
1534,12698
1536,3304
1536,11890
1536,21621
1536,27193
1536,31750
1536,31936
1536,98625
1546,2756
1546,3304
1546,4194
1546,7068
1546,8346
1546,12905
1546,14990
1546,15390
1546,18390
1546,20054
1546,20453
1546,24277
1546,30119
1546,30178
1546,57225
1546,60755
1546,71588
1547,38149
1548,24681
1557,1645
1557,1680
1557,2399
1557,3217
1557,3927
1557,4181
1557,5526
1557,8077
1557,10069
1557,11341
1557,13938
1557,14353
1557,15130
1557,15620
1557,16037
1557,16125
1557,17753
1557,20253
1557,21416
1557,21467
1557,25062
1558,3278
1558,5585
1558,9149
1558,16913
1558,26811
1560,16901
1560,35171
1561,12344
1561,23055
1562,6671
1562,8839
1562,11180
1562,50127
1562,82871
1564,48406
1564,54040
1566,14943
1567,3144
1567,11865
1567,20329
1568,25546
1569,3641
1569,8823
1569,10495
1569,15477
1569,17537
1569,19483
1569,19655
1569,22132
1569,30018
1570,3084
1570,3153
1570,3951
1570,8605
1570,12755
1570,18340
1570,23562
1570,32268
1570,91704
1571,8856
1571,11911
1571,16495
1571,16740
1571,25453
1571,52680
1573,11152
1575,2362
1575,3088
1575,7828
1575,8307
1575,13385
1575,14360
1575,16487
1575,18707
1575,22516
1575,23771
1575,33389
1575,33821
1575,66104
1575,69070
1575,94145
1575,94376
1576,4262
1576,5197
1576,8886
1576,9580
1576,19463
1576,25677
1578,2510
1578,3025
1578,3093
1578,3145
1578,4003
1578,4904
1578,7631
1578,9719
1578,9985
1578,11331
1578,13445
1578,15343
1578,15412
1578,18596
1578,19606
1578,22040
1578,22140
1578,22618
1578,25698
1578,25753
1578,34723
1578,34803
1578,34927
1578,36352
1578,49477
1578,61104
1578,63167
1578,80697
1578,85811
1579,1738
1579,2374
1579,3327
1579,5642
1579,6062
1579,6093
1579,6311
1579,9370
1579,9416
1579,9488
1579,11353
1579,11403
1579,11846
1579,11847
1579,12058
1579,12529
1579,13030
1579,13555
1579,15433
1579,15828
1579,16495
1579,17228
1579,18178
1579,18430
1579,19807
1579,19945
1579,20215
1579,20781
1579,21078
1579,24045
1579,26260
1579,30216
1579,30725
1579,34255
1579,35330
1579,51256
1579,58953
1579,61389
1579,68230
1579,97985
1582,11270
1583,41822
1583,87370
1584,85341
1586,15270
1586,30425
1587,6637
1587,8218
1588,1774
1588,2588
1588,7731
1588,11152
1588,17859
1588,28865
1588,96945
1589,2833
1590,16089
1597,34201
1597,49544
1599,8465
1601,95173
1605,5324
1605,6338
1605,23381
1605,26842
1605,29194
1605,30135
1605,51820
1605,75323
1605,80095
1615,19742
1616,7634
1616,7812
1616,25408
1617,6023
1617,17389
1617,17993
1617,20827
1617,42078
1617,53439
1618,11603
1618,30806
1619,23589
1619,25498
1619,40104
1619,49748
1619,51242
1619,52139
1619,53031
1629,2502
1629,41917
1629,55429
1632,1804
1632,2338
1632,2411
1632,2594
1632,2719
1632,2778
1632,2988
1632,3083
1632,3125
1632,3685
1632,3866
1632,3927
1632,4060
1632,4614
1632,4628
1632,5228
1632,5526
1632,6277
1632,6507
1632,6566
1632,7210
1632,7330
1632,7390
1632,7499
1632,7672
1632,7965
1632,8077
1632,8342
1632,9112
1632,9632
1632,10597
1632,10683
1632,10901
1632,11002
1632,11004
1632,11172
1632,11330
1632,11450
1632,11547
1632,11723
1632,11817
1632,12368
1632,12791
1632,13392
1632,13478
1632,13693
1632,13963
1632,14138
1632,14389
1632,14930
1632,15123
1632,15305
1632,15387
1632,15477
1632,15529
1632,15976
1632,16037
1632,16246
1632,16358
1632,16398
1632,16566
1632,16777
1632,17170
1632,17198
1632,17269
1632,18131
1632,18476
1632,18564
1632,18702
1632,18997
1632,19047
1632,19131
1632,19227
1632,19522
1632,19697
1632,20003
1632,20095
1632,20989
1632,21416
1632,21436
1632,21474
1632,21581
1632,21675
1632,22024
1632,22271
1632,22513
1632,22918
1632,23110
1632,23148
1632,23501
1632,24584
1633,2618
1633,5692
1633,7462
1633,8517
1633,9233
1633,12378
1633,16568
1633,18945
1633,20531
1633,24498
1633,24681
1633,24990
1633,27731
1633,47962
1633,52663
1633,77366
1634,5536
1634,11079
1634,18942
1638,2925
1638,10389
1643,22906
1644,3111
1644,30143
1645,2101
1645,3927
1645,8748
1645,11004
1645,11341
1645,11354
1645,13938
1645,21416
1645,21467
1645,24459
1646,1947
1646,2421
1646,2796
1646,2968
1646,4175
1646,5003
1646,5952
1646,5997
1646,6186
1646,7601
1646,7717
1646,7942
1646,9307
1646,9805
1646,10523
1646,10594
1646,13363
1646,19129
1646,19371
1646,20067
1646,20087
1646,21417
1646,22773
1646,29081
1646,31335
1646,32405
1646,34324
1646,39925
1646,54140
1646,57701
1646,61871
1646,84818
1646,97039
1647,18490
1647,28802
1653,10251
1653,10910
1653,24695
1655,1993
1655,3617
1655,3672
1655,9985
1655,12696
1655,20938
1655,22395
1655,27253
1655,28049
1655,31757
1655,41791
1655,49640
1655,50834
1655,68374
1655,72900
1660,47920
1662,2715
1662,21155
1663,2967
1663,8967
1663,10415
1664,13413
1664,22529
1664,29011
1665,22159
1665,22375
1665,25207
1665,37322
1665,39675
1665,47321
1665,47412
1665,49666
1665,61284
1665,98690
1666,6620
1668,1924
1669,10135
1670,2154
1670,2375
1670,10554
1670,45544
1670,61673
1676,15995
1680,1735
1680,2054
1680,2593
1680,3125
1680,3927
1680,4614
1680,4859
1680,4861
1680,5228
1680,5501
1680,5526
1680,6277
1680,7372
1680,7677
1680,8735
1680,8748
1680,9385
1680,9605
1680,10788
1680,10901
1680,11002
1680,11004
1680,11276
1680,11341
1680,11469
1680,11547
1680,12368
1680,12717
1680,13392
1680,13478
1680,13835
1680,13938
1680,14138
1680,14353
1680,14389
1680,14930
1680,15106
1680,15529
1680,15620
1680,16125
1680,16398
1680,16907
1680,17269
1680,17753
1680,18241
1680,18415
1680,19047
1680,19131
1680,19483
1680,19971
1680,20003
1680,20095
1680,20253
1680,20989
1680,21187
1680,21416
1680,21467
1680,21781
1680,21934
1680,22918
1680,23088
1680,25062
1681,53014
1682,6419
1684,5815
1684,18762
1684,24689
1688,3245
1688,4012
1688,4319
1688,12096
1688,21888
1688,28508
1688,31544
1688,38203
1688,42786
1688,47665
1688,47802
1688,53535
1688,59734
1690,4429
1690,16241
1690,59582
1690,99419
1692,14621
1692,94415
1694,3553
1694,14585
1694,18230
1694,67163
1694,95839
1697,3632
1697,4328
1697,6338
1697,6680
1697,7836
1697,9307
1697,10573
1697,14202
1697,18439
1697,20164
1697,29081
1697,29257
1697,29874
1697,30354
1697,30769
1697,31825
1697,32157
1697,33766
1697,34486
1697,39618
1697,40442
1697,45207
1697,49819
1697,66575
1703,4697
1703,4939
1703,20972
1703,26367
1703,46989
1703,88265
1704,14989
1706,8004
1706,48374
1706,73897
1706,83925
1711,10244
1712,48894
1713,6750
1713,7234
1713,20987
1713,51805
1720,3997
1720,4942
1720,5236
1720,5531
1720,7126
1720,7279
1720,7944
1720,8615
1720,15899
1720,18619
1720,19231
1720,19336
1720,20217
1720,20499
1720,20967
1720,21814
1720,29149
1720,29855
1720,30370
1720,31392
1720,32280
1720,35151
1720,45537
1727,2482
1727,4085
1727,4591
1727,10852
1727,10994
1727,13386
1727,13683
1727,18668
1727,24240
1727,26716
1727,33369
1727,43643
1727,53103
1727,55462
1727,57972
1727,87638
1728,1877
1728,19715
1730,2144
1730,5190
1730,7677
1730,8371
1730,9095
1730,11469
1730,11514
1730,11880
1730,12426
1730,14037
1730,15620
1730,15784
1730,17939
1730,18241
1730,19971
1730,20593
1730,24757
1730,25062
1730,30313
1730,58218
1730,85684
1733,1738
1733,2805
1733,7382
1733,9370
1733,9416
1733,10073
1733,10904
1733,13844
1733,14874
1733,16656
1733,16670
1733,17704
1733,19807
1733,19945
1733,20215
1733,22860
1733,25169
1733,27078
1733,33070
1733,35330
1733,38790
1733,45009
1733,46820
1733,49399
1733,51651
1733,55112
1733,63666
1733,70188
1733,71319
1733,73641
1733,75210
1733,90356
1733,97428
1734,2124
1734,9877
1735,1906
1735,3927
1735,7372
1735,7677
1735,11341
1735,12368
1735,13938
1735,14353
1735,15311
1735,15620
1735,16125
1735,16208
1735,16907
1735,17753
1735,19131
1735,20253
1735,21187
1735,21467
1735,21781
1735,23088
1735,23124
1735,25062
1736,1822
1736,2622
1736,3672
1736,5201
1736,7334
1736,8111
1736,24401
1736,34255
1736,35220
1736,87947
1737,5764
1737,5849
1737,25150
1737,25453
1737,46274
1737,46602
1738,1814
1738,2805
1738,3561
1738,5642
1738,6062
1738,9370
1738,10073
1738,10904
1738,11437
1738,12458
1738,12529
1738,13683
1738,15187
1738,16495
1738,16670
1738,18178
1738,19945
1738,20837
1738,22860
1738,49411
1738,61389
1738,72406
1738,97985
1739,4929
1739,29573
1742,40131
1745,2778
1745,7377
1745,9112
1745,24896
1746,21340
1749,4009
1749,8797
1750,1986
1750,9607
1750,10756
1750,15187
1750,16479
1750,17631
1750,17939
1750,18230
1750,18930
1750,22177
1750,25012
1750,30216
1750,30367
1750,31461
1750,32955
1750,34642
1750,58218
1750,72406
1752,54126
1752,54268
1756,47747
1761,14887
1764,6080
1764,15898
1764,23313
1764,63698
1765,2903
1765,3444
1765,7821
1765,8566
1765,9215
1765,9356
1765,10263
1765,10372
1765,10991
1765,16214
1765,19350
1765,20267
1765,23428
1765,29079
1765,29479
1765,30370
1765,31101
1765,31293
1765,31360
1765,34870
1765,35339
1765,61156
1765,88615
1771,2135
1771,40524
1771,44879
1771,47989
1771,49234
1771,59666
1771,60791
1771,88437
1771,94605
1771,94698
1772,7504
1773,58732
1774,4451
1774,11152
1774,13432
1775,9977
1776,18385
1776,21273
1776,24948
1776,25099
1776,28836
1778,4993
1778,10029
1778,24287
1779,3667
1779,6457
1779,15428
1779,17537
1779,17939
1779,19483
1779,20593
1779,24820
1780,2224
1780,2857
1780,3322
1780,3392
1780,3476
1780,4442
1780,4699
1780,4720
1780,4837
1780,5294
1780,5426
1780,5483
1780,5531
1780,5973
1780,7035
1780,8943
1780,9644
1780,11671
1780,19336
1780,19580
1780,20499
1780,20772
1780,22465
1780,24374
1780,24739
1780,27335
1780,29149
1780,30551
1780,31001
1780,32455
1780,45823
1780,46007
1780,46577
1780,47574
1780,50448
1780,55275
1780,55997
1780,61175
1780,63314
1780,70217
1780,88455
1780,90443
1780,92456
1783,5763
1784,6703
1784,11331
1784,12975
1784,15409
1784,18833
1784,25239
1784,34219
1784,44226
1784,54449
1784,64033
1785,2079
1785,2926
1785,3145
1785,9988
1785,15138
1785,15991
1785,18012
1785,23228
1785,30770
1785,32583
1785,60238
1787,25518
1789,4940
1789,5668
1789,12274
1789,15481
1789,21078
1789,24255
1789,39110
1789,40342
1789,42452
1789,49962
1789,53872
1789,54027
1789,54233
1789,56267
1789,65347
1789,71691
1789,80804
1789,88221
1792,2399
1792,3217
1792,3279
1792,4181
1792,4311
1792,4365
1792,4506
1792,5526
1792,5548
1792,5586
1792,5693
1792,7390
1792,8093
1792,9256
1792,9790
1792,10069
1792,12586
1792,13221
1792,13963
1792,15001
1792,16246
1792,18569
1792,20568
1792,21436
1794,6302
1794,7504
1795,4070
1795,8004
1795,8474
1795,22853
1795,55527
1795,92336
1796,11482
1796,25420
1796,28565
1797,2510
1797,7064
1797,7630
1797,9257
1797,9769
1797,11574
1797,13521
1797,13610
1797,14603
1797,16995
1797,17678
1797,20460
1797,21498
1797,25330
1797,35524
1797,37079
1797,40163
1797,44097
1797,46710
1797,52575
1797,57428
1797,59339
1797,72409
1797,74234
1797,78696
1797,86731
1797,88696
1797,92155
1797,98054
1799,1888
1800,23114
1800,47699
1800,58015
1802,2421
1802,2550
1802,9541
1802,18783
1802,34784
1802,59684
1803,2486
1803,4390
1803,12964
1803,18488
1803,24656
1803,29207
1804,2338
1804,2411
1804,2594
1804,2719
1804,2778
1804,2988
1804,3083
1804,3125
1804,3685
1804,3866
1804,4060
1804,4614
1804,4628
1804,5228
1804,5526
1804,6507
1804,7210
1804,7390
1804,7499
1804,7672
1804,7965
1804,8077
1804,8342
1804,9112
1804,9632
1804,10597
1804,10683
1804,10901
1804,11002
1804,11004
1804,11172
1804,11330
1804,11450
1804,11817
1804,12368
1804,12791
1804,13392
1804,13478
1804,13693
1804,13963
1804,14138
1804,14389
1804,14930
1804,15123
1804,15305
1804,15529
1804,15976
1804,16037
1804,16358
1804,16398
1804,16566
1804,16777
1804,17170
1804,17198
1804,17269
1804,18131
1804,18476
1804,18564
1804,18702
1804,18997
1804,19047
1804,19131
1804,19227
1804,19522
1804,19697
1804,20003
1804,20095
1804,20989
1804,21474
1804,21581
1804,21675
1804,22024
1804,22271
1804,22513
1804,22918
1804,23068
1804,23110
1804,23148
1804,23501
1804,24584
1806,20015
1808,3645
1808,17389
1808,18488
1808,20444
1808,21499
1810,1811
1810,1892
1810,2325
1810,4631
1810,11558
1810,15187
1810,16495
1810,16740
1810,18568
1810,20303
1810,25135
1810,28801
1810,30216
1810,30313
1810,30472
1810,32458
1810,32955
1810,33493
1810,33509
1810,36716
1810,62577
1811,2879
1811,3585
1811,3827
1811,4836
1811,7683
1811,11485
1811,11911
1811,14687
1811,14864
1811,15187
1811,16495
1811,16515
1811,16740
1811,16920
1811,18700
1811,20303
1811,20967
1811,23158
1811,23248
1811,24212
1811,25150
1811,25409
1811,27158
1811,41572
1811,43468
1811,51068
1813,7151
1814,2752
1814,3561
1814,9227
1814,9607
1814,15187
1814,16495
1814,26910
1814,27125
1814,31461
1819,7922
1820,39476
1820,53630
1821,2388
1822,8111
1822,9985
1822,45834
1824,2350
1824,2488
1824,3432
1824,9434
1824,10699
1824,11079
1824,11972
1824,12696
1824,13980
1824,17993
1824,18558
1824,19424
1824,26944
1824,28441
1824,29178
1824,33495
1824,34369
1824,37011
1824,43448
1824,47857
1824,56406
1824,72347
1824,77466
1824,79029
